,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.17961559091395446,0.5866739716918303,0.20733133244495067,0.48042342770806445,0.237022229946583,0.24607462761001547,0.3228568633858997
x_1,0.6237275083550072,0.3730756134209426,0.025369257105546827,0.004618088839186574,0.016419657926309617,0.013568593548014096,0.17612978653250114
y_0,0.5192653101191569,0.3319892213926186,0.28592084146751895,0.08708759341695282,0.08801776812291862,0.1882952079600524,0.250095990413203
y_1,0.343699425229782,0.1888334544755771,0.05953318374021255,0.0402221240646885,0.1970788299786428,0.4635849648460473,0.21549199705582503
z_0,0.05701220403518187,0.030665897306957512,0.17286632201522067,0.17480615343436764,0.184679680947433,0.16990732520338148,0.13165626382375703
z_1,0.10494276388515028,0.0039897694381539894,0.11154875374836526,0.12571801010429073,0.10647170891596314,0.10103536069920704,0.0922843944651884
Mean per band,0.30471046708970545,0.2525379879543466,0.14376161508696914,0.1521458995945918,0.13828164597297501,0.19707767997778625,0.19808588261272905
