-9.618585380896922388e-01,-7.997818310998294766e-02
-9.818419612115021344e-01,-5.012964807637171338e-02
-9.908590931972623972e-01,5.248715910341261726e-03
-9.551874502508315157e-01,-2.210666394464746443e-01
-1.097120119667909510e-01,-2.582668465352667142e-01
-9.591408066234258234e-01,8.764408441100601799e-03
-9.855366787900274872e-01,-6.082410449191832935e-02
-9.752593131080602440e-01,5.876296922226903474e-02
-8.091121489789472321e-01,3.911223339027436463e-02
-9.652513955390753519e-01,8.064010140141908423e-04
-9.831580420715688717e-01,-8.554916019054137344e-02
-9.555902365343567073e-01,3.570992669774708528e-02
-1.146674529358158445e-01,3.821068660925198701e-01
-8.892803120670598194e-01,1.626398346758786417e-01
-9.696268973430766103e-01,1.440007941895963539e-01
-4.638147584535885493e-01,7.675788286161221441e-01
-6.313757551884350283e-01,6.134652602443585456e-01
-8.770470574208198977e-01,3.598825079771828528e-01
-6.929161982986745683e-01,4.981661999346977954e-01
-2.844774449636484071e-01,7.275615261979552217e-01
-8.415188179625315845e-01,4.579372193394688484e-01
-8.905238440882512485e-01,4.137779047368412844e-01
-9.771706426710653481e-01,2.100411264264628042e-01
-5.397478429045647896e-01,6.755561312782820682e-01
-9.369105209727612849e-01,2.634090968254060305e-01
-7.346443460957968741e-01,5.817240288266536385e-01
-1.312738225538434556e-01,7.997742121644818569e-01
-6.472567483862673443e-02,7.932112953870469330e-01
-7.072282269001229915e-01,5.429912708119342124e-01
-7.143204954539567053e-01,4.861046604996770437e-01
-6.640557218708402765e-01,3.582800009509282679e-01
-3.345016158851200072e-01,7.577415255481070311e-01
-2.157730941711015205e-01,7.978822230097213364e-01
-4.594966847455114189e-01,7.407500184222589601e-01
-1.244501403506109161e-01,7.682689425329078947e-01
-3.322981907867736395e-01,5.315927580364302463e-01
-5.477734956957382995e-01,5.844828962495376423e-01
4.609445890109943322e-01,5.706606663914834954e-01
-6.205062001308165875e-01,4.471818962874567482e-01
-9.315006090827850915e-01,2.108384854960599075e-01
-8.975627823278785611e-01,3.073167002000899428e-01
-8.393878413326493204e-01,3.165793787073125642e-01
-4.924902637401491479e-01,7.482750203446895121e-01
-9.345489265092605802e-01,3.161295002562524159e-01
-1.650509470031480408e-02,-3.647036212964712143e-01
-3.339551111856911003e-01,2.479355285779825668e-01
-5.260913562082891737e-01,4.234214518285855933e-01
4.215127550200781226e-02,-7.945441149542907810e-01
6.870961472466385889e-01,-6.388217135624616461e-01
1.060463114823890218e-01,-5.818993507921074171e-01
3.501305172293223134e-01,-7.510167521440656024e-01
8.267464180311164812e-01,-4.375575293139442046e-01
9.549024420493567034e-01,-2.552429077741289465e-01
6.484934358510818786e-02,-7.308624041558710038e-01
5.089232470822908638e-01,-7.477187023183171632e-01
8.931499792675640093e-01,-3.352185771885017873e-01
9.873148801382956030e-01,1.045622760433738696e-01
7.867798917209373188e-01,-5.296785707707261093e-01
9.717239704388138666e-01,-2.300139708970104224e-01
9.999835402708187049e-01,-3.482371497878389288e-02
9.013538366822888559e-01,-2.847643676541729008e-01
9.891098567972572697e-01,9.562141260716733315e-02
9.695410277733490512e-01,1.793844660900886789e-01
5.745610727243329885e-01,-6.690321919253230387e-01
9.338758659374779558e-01,7.250785044683238922e-02
6.056646404931234073e-01,-6.621407432398792592e-01
9.023190620844795395e-01,1.271378269839575359e-01
3.031029711757272094e-01,-7.419694107180937470e-01
8.713092861027326164e-01,7.241067805102796573e-02
-2.506435053333099794e-01,-5.997575250925986090e-01
-2.365515515227791798e-01,-6.199548010637256912e-01
-3.205165066959710374e-01,-6.534865816309296527e-01
2.069249076868770187e-01,-6.594204834835838414e-01
8.452086001329324194e-01,1.452211340007252272e-01
-2.036699361247126805e-02,-3.061552908671824613e-01
7.875471231300201769e-01,-2.086051737983569410e-01
5.790403295213308876e-02,-4.450938090187074869e-01
4.948392264549438258e-01,-5.173268096529149984e-01
9.423732462887690620e-03,-7.223855378039347741e-01
5.173601260666957913e-01,-6.671962244737862369e-01
1.676603335064581757e-02,-2.404381568516521794e-01
-5.034568660264882034e-01,2.748137532308965181e-01
-3.174615019204235500e-01,5.009933052128956454e-01
-5.334669568148869834e-01,-5.621184513049151121e-01
-6.349542989266243609e-01,-5.777720729964821444e-01
-1.412237875186682923e-01,4.781305819039914917e-01
-9.916280291393353430e-01,-8.018537213321796919e-02
2.894421298714502377e-01,-7.061919629160269274e-01
-9.090346982605702619e-01,4.518629094439313709e-02
-7.203173784919779665e-01,-3.050347967277097228e-01
-1.765521677743393525e-01,-6.380603093098868861e-01
-8.634308015289403615e-01,-1.471485841869552558e-01
-8.996097358028658508e-01,-5.404926806522863947e-02
-6.248160288343060920e-01,2.477165155925004081e-02
-7.343247158956468512e-01,4.084298348929943367e-01
-5.787905645289188605e-01,6.046312860460588690e-01
-5.533469061519612486e-01,6.127824015884758557e-01
-3.479902704627851895e-02,-7.314776628758157262e-01
-1.165410691844836200e-01,-7.928203238757668414e-01
3.464932690678397265e-01,-2.813532683074149165e-01
-2.090109382214194039e-02,-1.655434888772291391e-01
-5.062550824702314323e-01,-3.914207798897803570e-01
2.489820836970077500e-02,-5.578343932680009942e-01
-1.961468555122176383e-01,-5.500827730135624538e-01
-2.949986970075987314e-01,-5.354267515933293087e-01
-3.198607253102619397e-01,-3.717089123295361786e-01
2.585088964400262812e-01,1.328232496356884784e-01
-6.853892689272456096e-02,-8.314639703255430891e-01
-7.172338857682356572e-01,-5.714720097953414069e-01
-1.135197229537141111e-01,-1.949773768203696411e-01
-8.113419893461770727e-01,-2.116171793005242052e-01
-5.043446524657455576e-01,-3.608307493289171219e-01
2.183229978121414561e-01,-6.226267646637693165e-01
-9.868822944212931603e-01,-1.055495250754633352e-01
-8.626742914195025813e-01,2.757622493191070889e-01
-1.171791331751990684e-01,2.256224988650360197e-01
-8.255312303191461032e-01,4.483540852927692111e-01
-9.234477924958224282e-01,1.197087556861214097e-01
-6.048778963166825395e-01,5.748881485366232891e-01
-9.730244404216219500e-01,4.982678982505595044e-03
-9.521892759967007791e-01,2.439850129124493394e-02
-8.827397442028837027e-01,-3.051993980953572327e-01
-3.728895005463839230e-01,-2.396116854510834671e-01
-1.456465611903709489e-01,-8.374836217228235347e-01
-3.022630309573093310e-02,-8.496243467807783611e-01
-9.178203256704277058e-01,2.184503402280532636e-01
-6.801662554957150775e-01,-5.137183909411474625e-01
-6.925940948765682559e-02,-3.955148505484353677e-02
2.612879086739577916e-02,-3.960383246718088279e-01
-8.906995767529939378e-01,2.007606175084253597e-01
-4.566691832488201652e-01,2.093189314429950709e-01
-3.742816070347033675e-01,2.828844529705895061e-01
-8.216176541102607755e-01,-3.726757304525467607e-01
-9.720495643393531893e-01,-2.312263545264880982e-02
-7.586146048521280605e-01,1.911953795894861530e-01
-9.195330497200823183e-01,1.623402034344502698e-01
-9.434094647653230581e-01,8.407611642874673885e-02
-9.738546535492831335e-01,-4.025266329399468379e-02
-8.337409059977110015e-01,2.911584990133908590e-01
-2.756976670222595072e-01,7.474848248108963977e-01
-6.474394039148330116e-01,3.855341405157755030e-01
-3.831475245220308801e-02,1.865924361057158254e-01
8.406341700886902357e-01,7.761310497760565141e-02
2.451235363747524265e-01,-7.246059641269135820e-01
5.194621560779431046e-01,3.704154192019998293e-01
4.503575439816032699e-01,-7.636004557882647426e-01
7.313332580313256504e-01,1.711001053654446769e-01
4.828523317431028805e-01,6.531155526321412719e-01
6.153042921196920645e-01,2.840827458132820227e-01
1.699859787252017695e-01,9.932703733733490303e-02
6.214672187501955047e-01,1.769717967682011561e-01
3.691395817655283573e-01,4.712065628627987168e-02
5.079230713508093853e-01,5.555039914782788912e-01
-1.756636365062360927e-01,5.030561160660037556e-01
4.177001778461972847e-01,6.783133604346804901e-01
8.890779530210168868e-01,-4.002219096578107371e-01
-7.196896911496786231e-02,8.209500728455595420e-01
1.563146296368810584e-01,-6.082470296903804696e-01
2.157937063056880045e-01,-5.698348610801663439e-01
2.839689518249255418e-01,-6.443991547374955386e-02
-5.464198495642497155e-01,4.551403906970951652e-01
-2.928717975408020591e-01,-1.357704281104749611e-01
-6.162235686394473833e-01,1.824137832629033062e-02
3.546091436830777210e-01,-4.912714319285851339e-01
-1.826837117523520959e-01,3.373390165504602245e-01
