,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,8000hz_wall,16000hz_wall,Mean per wall
x_0,0.030926630685018275,0.053356727887528044,0.02223033637751165,0.0279738954086885,0.03303898311404574,0.0024462389895165693,0.0024462389895165693,0.0024462389895165693,0.02185816130516774
x_1,0.004779238655941098,0.13293257327717045,0.021595297693304705,0.04263886072805845,0.021314447567987282,0.001126059744384733,0.001126059744384733,0.001126059744384733,0.028329824644452023
y_0,0.03427835790842759,0.05707072154209791,0.054557996228176586,0.03317153525147587,0.00506756566685862,0.002952777849590693,0.002952777849590693,0.002952777849590693,0.024125563768226083
y_1,0.0123586889175748,0.0030895501634800038,0.0033379312555268936,0.005416678236733086,0.002496078566587401,0.0002441912574570049,0.0002441912574570049,0.0002441912574570049,0.00342893761403415
z_0,0.14338841987010514,0.07316939879016832,0.010369961089731317,0.0026861216725680426,0.0006287717549539051,0.0026557766961271545,0.0026557766961271545,0.0026557766961271545,0.029776250408238523
z_1,0.07167795400738258,0.036562664470649486,0.022855093677927263,0.01800135854843532,0.0046294451655605195,0.00018770286073821474,0.00018770286073821474,0.00018770286073821474,0.019286203056521227
Mean per band,0.049568215007408246,0.059363606021849036,0.02249110272036307,0.021648074974326543,0.011195881972665578,0.0016021245663023949,0.0016021245663023949,0.0016021245663023949,0.02113415679943996
