,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Prediction_0,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5,Prediction_6,Prediction_7,Prediction_8,Prediction_9,Prediction_10,Prediction_11,Prediction_12,Prediction_13,Prediction_14,Prediction_15,Prediction_16,Prediction_17,Prediction_18,Prediction_19,Prediction_20,Prediction_21,Prediction_22,Prediction_23,Prediction_24,MAE,MAE_std,MAE_perc,MAE_std_perc
T20,319.7352392614974,291.4466526802054,299.64987514922177,260.0935753548324,290.97271799833504,290.97285448393,310.46330105389427,261.86484633888347,258.9583690399539,305.0404625408449,303.0090377968771,303.5558089493302,306.44557224666545,298.56570963517277,147.63120235274775,270.14824093413097,308.9519198736095,302.2382863995079,306.18742666491596,280.1882569373971,332.55789799878715,271.0465248162016,260.2296869280492,220.11584276940565,294.5190617420655,207.19871238132657,222.7684871174535,228.0631360533775,176.9177232215189,223.4602163034379,223.46026983048188,216.53073139820592,181.65318529818077,172.39123181897966,212.27805115653874,236.1734719087251,216.87258547655915,225.33998338577337,204.33814792941394,82.17114824677131,179.8734617446529,221.09969749768348,230.33931747704273,224.04198332604508,211.24243051967804,224.65564656999229,193.62710923039637,176.3705693155728,136.34534784291355,193.91077773726084,82.9385978863392,12.642021736790154,29.650780695476016,5.231565476412435
T30,381.83735339023724,306.49534596100125,331.27038715702025,294.47655131094973,298.6934030800137,298.69348003889263,393.9170058563064,291.98824903572716,293.01832712029795,347.55642442097115,308.7809182057301,346.4268671643657,342.09039100790227,321.2129231974536,259.87921643189634,301.57832888167445,354.74392135153266,328.8817272089349,351.68961102246004,293.2277721572088,406.224026227112,298.22078612896007,289.27931100512325,278.3424515473397,322.38131875567336,216.46324072823393,218.6801295854842,220.3513514598518,203.35790935921068,221.1803148280375,221.18040010004268,215.5618249888674,214.11574476339536,196.57759431491965,213.31712454539993,226.2754445443046,214.9807739995636,220.957794793708,212.83401011143312,170.63886431312804,201.2510000579015,216.34866325164086,222.70398756349383,217.3963909387612,215.34850919570906,222.17731158217043,210.36621807500882,197.26375826554167,198.31473662063763,204.87628424193366,109.93546861745622,31.024970122739656,33.64036000991105,5.705201646870551
T60,619.8304556908266,481.90406222875475,716.4305093005036,473.9456435331475,425.42156344987586,425.42162689467546,742.9299533265172,496.92973536990286,549.7270722001916,604.6415963384208,488.52540574348035,604.5676326377272,667.3226521769674,546.7269779392815,461.43376470482116,565.4448821499008,623.2182061837793,555.5447812145769,619.2012495765052,411.72153057940534,615.2327762033377,556.6954335272122,534.7465743362063,439.0594311952382,615.8049949681808,224.70745980717834,218.8336863930145,219.3267688018212,216.47421042189083,221.8374913163652,221.83751678195247,221.8864375274665,220.22433150624323,214.49231691967466,220.0101711627883,223.5849642089479,217.39927958130247,220.4321143237804,218.26294624321105,212.26895559575883,215.0046723327238,219.80876647510607,222.88280274984643,220.59533178745065,219.61945750985706,224.4076977245639,218.3617289436445,214.01553876176249,216.0596848298652,216.98982536038238,334.52417417611355,87.85942391695433,59.39747525069805,6.520827437538178
EDT,14.583333333333334,23.6875,22.625,8.3125,15.125,15.125,47.14583333333333,3.5625,13.625,26.1875,12.0,38.16666666666667,27.958333333333336,27.645833333333336,2.958333333333333,14.583333333333334,34.5625,17.291666666666668,30.25,17.270833333333332,36.354166666666664,8.3125,14.583333333333334,2.979166666666667,14.645833333333334,11.041666666666666,15.125,8.3125,8.3125,11.041666666666666,11.041666666666666,33.9375,3.5625,11.041666666666666,15.125,8.875,26.333333333333332,20.104166666666664,20.25,2.958333333333333,11.0625,23.604166666666664,11.083333333333334,18.25,11.104166666666666,28.708333333333332,8.3125,11.083333333333334,2.979166666666667,11.104166666666666,5.807500000000001,4.413049934254339,24.605549201087346,14.996221888990618
strenGth,1.0584602355957031,2.8384876251220703,0.7369451522827148,0.8625125885009766,0.8889989852905273,0.8889989852905273,7.099234580993652,0.16747474670410156,1.4242439270019531,2.0578861236572266,0.6749076843261719,17.825531005859375,1.0242195129394531,4.276506423950195,0.15780258178710938,1.5837345123291016,5.697916030883789,0.8844871520996094,3.652879238128662,1.3229560852050781,1.9894189834594727,0.6760959625244141,1.3656291961669922,0.2122821807861328,1.7217578887939453,0.7999954223632812,2.219358444213867,0.47069644927978516,0.6915397644042969,0.6538667678833008,0.6538658142089844,5.754299640655518,0.12925338745117188,1.1645088195800781,1.5648784637451172,0.48913097381591797,16.446243286132812,0.6803379058837891,3.625101089477539,0.1265239715576172,1.2929840087890625,4.705096244812012,0.6449575424194336,2.895688533782959,0.9908533096313477,1.3595170974731445,0.5172939300537109,1.1125068664550781,0.16905784606933594,1.3878116607666016,0.42176002264022827,0.3592106103897095,22.602903366088867,5.917933940887451
C80,22.36252784729004,21.510440826416016,21.876907348632812,26.107519149780273,23.083925247192383,23.083927154541016,16.184627532958984,30.85515785217285,24.9581356048584,20.869029998779297,23.082218170166016,19.0033016204834,20.82323455810547,20.467422485351562,34.60331726074219,24.10430145263672,19.37563705444336,22.313745498657227,19.95582389831543,22.716297149658203,17.672813415527344,25.804777145385742,24.79863166809082,32.02159118652344,23.58323097229004,29.880130767822266,27.64725112915039,28.44655990600586,32.663360595703125,29.023269653320312,29.023269653320312,22.21670913696289,37.12895202636719,31.81339454650879,27.33509063720703,29.07199478149414,25.063657760620117,27.406492233276367,27.006717681884766,41.62162399291992,30.981712341308594,25.738922119140625,28.550628662109375,26.411828994750977,28.706077575683594,24.681909561157227,32.23556137084961,31.574710845947266,38.59746551513672,30.276206970214844,6.475398540496826,0.3895098865032196,28.614147186279297,4.706407070159912
Ts,7.1875,11.083333333333334,7.791666666666666,5.479166666666667,7.479166666666667,7.479166666666667,21.3125,3.6666666666666665,6.625,10.645833333333334,7.104166666666667,18.041666666666668,9.0625,11.979166666666668,3.3333333333333335,7.0625,15.3125,7.895833333333333,13.208333333333334,8.375,13.541666666666668,5.416666666666667,6.729166666666666,3.5833333333333335,7.645833333333333,5.4375,8.625,5.625,4.645833333333333,5.916666666666666,5.916666666666666,16.125,3.395833333333333,5.458333333333333,8.020833333333332,5.645833333333333,15.125,6.416666666666667,9.416666666666666,3.1875,5.75,12.0,6.104166666666667,10.083333333333332,6.5625,9.020833333333334,4.520833333333333,5.5,3.354166666666667,6.104166666666667,1.9633333333333334,1.2100315652448448,19.997395385416674,6.5340895045628855
