,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.3784218031945008,0.12563599124025004,0.4907935380493007,0.5830978657876041,0.22760273529073438,0.4999590838678556,0.3842518362383743
x_1,0.2053924679125848,0.26923014215818475,0.2506525847274894,0.23787890384802612,0.22021123296703715,0.21916501402028588,0.23375505760560136
y_0,0.6551118355438118,0.7359639479961131,0.7169245399376483,0.7129387388604402,0.7111965206280777,0.7051096756896307,0.706207543109287
y_1,0.37930837778943866,0.2872849028679627,0.268489998318438,0.00815979517029608,0.02784242867824316,0.11341972075889206,0.18075087059721176
z_0,0.7580025924422829,0.5593599285134729,0.43559901351793584,0.103705312746596,0.2336768150896391,0.3456986075771302,0.4060070449811762
z_1,0.4809799772179256,0.6347955613195606,0.7281652868451675,0.682578562866073,0.7474567168197722,0.771579887701398,0.6742593321283161
Mean per band,0.4762028423500908,0.4353784123492574,0.48177082689932993,0.38805986321317265,0.36133107491225064,0.4424886649358654,0.4308719474433278
