,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.5282839197045398,0.20120464126593673,0.028870087654105037,0.014342549727128118,0.002394480058300341,0.062232019030242,0.139554616240042
x_1,0.1894710378035463,0.14560405953421374,0.06584650747265242,0.10897889894156187,0.11220706045169693,0.12288066629765515,0.12416470508355441
y_0,0.21211131371114295,0.21456903751570722,0.14980343783950667,0.13291670660882382,0.12614833598063901,0.12780958020061073,0.16055973530940507
y_1,0.17900100000000002,0.31900100000000003,0.4304873519503103,0.2748399819713987,0.4778957328102603,0.289001,0.3283710111219949
z_0,0.44532858699096345,0.4430030069146418,0.26027503653844763,0.2246589931883417,0.1370866621064657,0.10752369905850634,0.26964599746622775
z_1,0.3937147382756613,0.1339818593742365,0.05745060434104188,0.11175977498244527,0.051565704937212686,0.09757755893674824,0.14100837347455764
Mean per band,0.3246517660809756,0.24289393410078933,0.165455504299344,0.14458281756994992,0.1512163293907625,0.1345040872539604,0.19388407311596362
