,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.09900100000000003,0.299001,0.27417477779854793,0.3227283679174816,0.4205803001088493,0.41789337077403266,0.3055631360998186
x_1,0.5949693659319256,0.40481393050043873,0.057430281653877646,0.5428419202975825,0.7325758907007688,0.7735245918180208,0.517692663483769
y_0,0.10087212335137252,0.028283861352059847,0.23107129579767283,0.3578638910387758,0.5052695889257103,0.6493922190216558,0.31212549658120786
y_1,0.21900100000000003,0.13963058022304287,0.061629653068124846,0.05805221472145283,0.03302321479572945,0.049983235994644604,0.09355331646716576
z_0,0.299001,0.02259195552382831,0.009071445063869532,0.4801719561807948,0.15352273973244496,0.1675623404344901,0.1886535728225713
z_1,0.479001,0.36243935041818187,0.21129662176976793,0.026607656798179224,0.32715927990787064,0.24386892863348564,0.2750621395879142
Mean per band,0.2986409148805497,0.2094601130029253,0.14077901252531014,0.29804433449237777,0.3620218356952289,0.3837041144460549,0.2821083875070745
