,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.04900100000000003,0.560205589929972,0.20350443410252717,0.18083188316937657,0.137882938610363,0.2505845051582375,0.2303350584950794
x_1,0.22540066007545134,0.07555158126353696,0.4844181831778976,0.2817696597891843,0.29859616962399654,0.3211603231062186,0.28114942950604754
y_0,0.02975281127657642,0.39822751260824907,0.20893899424033668,0.4967978628296128,0.27548180108660264,0.24410060582592052,0.27554993131121636
y_1,0.36784935963929977,0.43368136646938926,0.4035529534061383,0.26906343998437765,0.3509050766063899,0.32694716425799064,0.35866656006059755
z_0,0.31900100000000003,0.39700140038109666,0.3852058170224398,0.3442610315508628,0.2464933915550907,0.32374395608585504,0.33595109943255747
z_1,0.47936829384527246,0.40417754039819215,0.4813305459264932,0.3376792963764859,0.45548645728099385,0.41118524108076243,0.4282045624847
Mean per band,0.24506218747276667,0.37814083184173936,0.36115848797930544,0.31840052894998333,0.29414097246057275,0.3129536325858308,0.31830944021503305
