,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.2877192092374269,0.02767293363158152,0.012846728916105055,0.0064285385996276645,0.005531137023776389,0.0060452724606897545,0.05770730331153454
x_1,0.6695048712075916,0.7501808350801595,0.7695057782525301,0.581338935172621,0.24593178629074808,0.38673048430898016,0.5671987817187718
y_0,0.6410602798444905,0.8980717461667989,0.2565015073555774,0.8538965340617081,0.28532868129294797,0.20260973306516394,0.5229114136311145
y_1,0.6711542175357816,0.7304483956182115,0.7641493723963017,0.7688666161269201,0.7820517813109352,0.7934323217930266,0.7516837841301962
z_0,0.5705024809899948,0.19076128476243004,0.04337381038608623,0.03546621880275902,0.033211153421954576,0.031641737221616784,0.15082611426414025
z_1,0.2311768456968808,0.07437080742949598,0.30671493215370993,0.11421405848758004,0.03414181859597121,0.15562979245138042,0.15270804246916972
Mean per band,0.5118529840853611,0.4452510004481128,0.358848688243385,0.3933684835418694,0.23103272632272223,0.2626815568834762,0.3671725732541544
