,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.1426092720010611,0.12753277632173898,0.0738240605740621,0.08867551071564306,0.09167828105149012,0.08653571877060073,0.10180926990576601
x_1,0.22978798562467612,0.2425688910798668,0.14900100000000002,0.09900100000000003,0.09900100000000003,0.06900100000000003,0.14806014611742382
y_0,0.5054304512947746,0.47114815426257484,0.19512456863551875,0.08733318589180561,0.07617284314619699,0.05704662697086804,0.23204263836695646
y_1,0.36015491944254696,0.2882424928194072,0.12546191744741586,0.12856541100510144,0.138892361603142,0.16564169170995569,0.20115979900459488
z_0,0.1679282138302109,0.11052113895035028,0.16356531377835012,0.17356019301852066,0.13235567055204278,0.13304288732123426,0.1468289029084515
z_1,0.18861943144698082,0.04937888820246006,0.06692789048143344,0.023269990646079486,0.09127422817619135,0.026362226847506,0.07430544263344185
Mean per band,0.26575504560670843,0.21489872360606635,0.12898412515279672,0.10006754854619171,0.10489573075484387,0.08960502527002746,0.15070103315610578
