,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Prediction_0,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5,Prediction_6,Prediction_7,Prediction_8,Prediction_9,Prediction_10,Prediction_11,Prediction_12,Prediction_13,Prediction_14,Prediction_15,Prediction_16,Prediction_17,Prediction_18,Prediction_19,Prediction_20,Prediction_21,Prediction_22,Prediction_23,Prediction_24,MAE,MAE_std,MAE_perc,MAE_std_perc
T20,605.6777070809915,63.17036112784311,700.5475765225115,642.8638451229751,46.9173082622654,327.03300219497936,423.3131007437198,128.41802726453022,446.0736287603405,0.12578565652738372,45.24284119026581,522.8906117251701,626.3250867769643,441.0667775224673,525.2974054271926,458.4223872022063,662.3726434797894,218.27552211366256,60.28956250231196,559.5500705899806,568.3499392023551,613.9236826451116,456.39040133761097,49.11303927210347,900.7920798077907,317.37606250631575,29.547047687418566,164.84992581254372,426.6863729116012,24.138361552843673,87.24889532059251,130.64766144945423,87.13989540581667,320.3419221116269,0.11877023081867609,26.311074792867092,59.31686612298933,116.24147421397153,279.3129613564033,98.81662859949047,447.7000336605105,178.5203554506345,85.43680782442591,36.622892269607156,101.96282552136657,329.83697663846823,87.85595641568557,311.2409788647885,30.399567267510143,438.2593625684586,235.0605086790183,191.00819056304292,52.153164066510044,23.755017845688084
T30,594.0319397746866,496.99151402586455,411.8192908332602,481.88549599867315,507.47645600016,381.8327729816141,456.3087887276914,333.36916420657985,550.155898135046,355.34810172121104,446.5147946542509,597.7318436675034,427.5382883656092,472.41334207024926,624.3030052586101,559.8184871028569,629.2502327933543,31.96888721260009,537.5998145303305,403.81487721138,586.1293058723398,432.1414403594816,557.2765099796031,757.9803354963383,441.7549205231677,381.4953822447306,339.5117277501506,294.9695156070916,318.8110279929515,137.55231601965292,330.5117305491838,288.3528593387259,307.71823617862555,301.37113713718804,307.9641004650745,219.3386391060224,373.94684395003117,307.17055483969085,265.9646648998298,394.77958722863696,325.80193009730493,441.9964235267014,34.1627135175675,377.71511902159625,313.42909979512064,360.29543490358157,315.96237759727126,300.68895513641024,446.04400956236844,390.0744592990704,168.16857257391274,89.6752693562134,32.434604194776995,14.6054530182042
T60,776.9683120479662,767.7902594469676,609.302698564731,1056.0136300340291,786.6014057854329,677.5888058861685,722.3445418519551,602.3962059740537,1052.4079419863642,695.3222094201747,686.6744246725318,769.7243612829072,691.4041273233745,1054.366605616689,830.5552417378481,1091.6817703422942,912.4622180579645,494.95778791505137,783.1978031122541,616.9305955998539,776.6272267935357,666.3105163597645,1085.0431479874305,826.2518465311383,759.3096594327017,381.6968743995339,372.18109525890793,294.73227832728674,351.7431966448639,375.8957469373072,316.25490023296686,337.4676944822387,294.3378022260782,358.2651415762134,341.12612132135024,306.15296896217325,386.6406753464869,302.2904957642842,333.11129537890673,385.2040910145551,360.3872144129867,389.9833368117597,236.6983519678737,386.8126300509086,309.7364023581712,378.5200702851564,294.58520434575456,359.2907587943559,400.2325302623945,329.00993201983505,448.3950613832333,142.5917232861673,55.6025637563754,6.058188299838026
EDT,3.9166666666666665,3.0208333333333335,8.708333333333334,3.0208333333333335,3.0208333333333335,8.666666666666666,8.666666666666666,8.666666666666666,69.3125,3.0208333333333335,3.0416666666666665,7.8125,8.6875,7.8125,3.833333333333333,3.0416666666666665,3.0416666666666665,3.0208333333333335,3.0416666666666665,8.6875,8.666666666666666,8.6875,69.33333333333333,3.0208333333333335,3.0208333333333335,7.8125,3.0416666666666665,8.708333333333334,3.0208333333333335,3.0208333333333335,8.6875,8.666666666666666,8.6875,28.9375,3.0208333333333335,3.0416666666666665,7.8125,8.6875,7.916666666666667,4.8125,4.520833333333333,4.541666666666667,3.0208333333333335,4.520833333333333,8.6875,8.666666666666666,8.6875,29.145833333333332,3.0416666666666665,3.0208333333333335,3.6033333333333335,10.850530388982017,15.639749416459717,27.09150920463112
strenGth,0.4553565979003906,0.05979156494140625,6.192514419555664,0.15111732482910156,0.015254974365234375,1.5635766983032227,1.008493423461914,1.5467510223388672,2.2009215354919434,0.0037517547607421875,0.2568988800048828,0.7338390350341797,2.2841739654541016,0.7492790222167969,0.3503861427307129,0.21415138244628906,0.16784286499023438,0.035210609436035156,0.2822914123535156,1.7523317337036133,0.8666524887084961,1.7782459259033203,3.0184085369110107,0.05373668670654297,0.06151771545410156,0.5513010025024414,0.10696220397949219,7.509244441986084,0.12749290466308594,0.027566909790039062,2.1122941970825195,1.389181137084961,2.13448429107666,1.0853514671325684,0.0031337738037109375,0.36748218536376953,0.9398422241210938,3.0171165466308594,0.994049072265625,0.4335908889770508,0.15050697326660156,0.19803524017333984,0.052382469177246094,0.3713665008544922,2.380258560180664,1.0486421585083008,2.4104509353637695,1.552656650543213,0.08499813079833984,0.034099578857421875,0.3469299376010895,0.42057108879089355,37.076194763183594,16.796710968017578
C80,22.772518157958984,34.47119140625,26.657684326171875,25.89773941040039,36.22389221191406,28.02863311767578,25.42029571533203,30.534093856811523,12.784624099731445,39.685794830322266,33.312721252441406,24.802358627319336,27.881183624267578,25.645278930664062,24.88694190979004,23.02499008178711,23.771732330322266,44.78193283081055,28.101398468017578,30.61709213256836,20.940784454345703,28.746702194213867,12.014493942260742,30.527156829833984,27.723968505859375,28.594865798950195,35.646759033203125,32.07847213745117,32.60080337524414,38.3859977722168,33.82691192626953,31.000545501708984,35.10926055908203,20.429975509643555,46.437374114990234,38.643489837646484,30.698646545410156,33.358070373535156,31.7943115234375,30.023681640625,29.130699157714844,28.13088607788086,50.26681900024414,33.6026496887207,34.119606018066406,26.89151382446289,34.247283935546875,19.666711807250977,34.3750114440918,35.161441802978516,5.398663520812988,1.4963874816894531,22.337247848510742,13.161998748779297
Ts,4.604166666666667,3.1666666666666665,7.729166666666666,4.229166666666667,3.0625,4.958333333333334,4.958333333333334,4.875,23.791666666666664,3.0416666666666665,3.395833333333333,4.354166666666667,5.625,5.083333333333333,4.0,5.25,4.020833333333334,3.0625,3.5833333333333335,5.0625,5.625,5.125,27.666666666666664,3.2291666666666665,3.7291666666666665,4.041666666666666,3.25,7.729166666666666,3.5416666666666665,3.0833333333333335,5.229166666666667,4.833333333333334,5.229166666666667,10.875,3.0208333333333335,3.479166666666667,4.270833333333333,5.916666666666666,4.5625,3.895833333333333,4.0,3.854166666666667,3.0625,3.5625,5.458333333333333,4.75,5.458333333333333,12.645833333333334,3.2291666666666665,3.2916666666666665,1.385,3.7347984476333442,9.954027197394,14.344615412600099
