,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.7656959060366738,0.7327633334571945,0.7890114985884099,0.807744206308177,0.8171341873280766,0.8073795322716175,0.7866214439983583
x_1,0.7143692279397619,0.6279206984143305,0.4490015502082617,0.4120738829913978,0.3244825004280988,0.32600975683227773,0.47564293613568803
y_0,0.6744909591419337,0.5372381188030374,0.3497869264654887,0.5827348185561314,0.629398372618615,0.5818083613260674,0.559242926151879
y_1,0.3178580279794571,0.026948251007513635,0.04249217364396618,0.03688946029050644,0.037584441869612295,0.03822989886195538,0.08333370894216852
z_0,0.34944930624668613,0.009972264703386302,0.01031850173695692,0.007971481515947176,0.007608402254333346,0.008348746365623438,0.06561145047048889
z_1,0.7919905703768101,0.7004749904867177,0.374627163352231,0.5060748214191303,0.5438505067812953,0.4958495200120937,0.5688112620713798
Mean per band,0.6023089996202204,0.4392196094786967,0.33587296899921903,0.3922481118468817,0.39334306854667195,0.37627096927827247,0.42321062129499365
