,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.27073666529249996,0.35782641985335306,0.13079337080822317,0.2255823580688296,0.08918914605267614,0.002790959025601003,0.17948648651686383
x_1,0.01080555583564416,0.07942020699147148,0.32022741261881943,0.09594714491611696,0.19886380316371138,0.17273748811815554,0.14633360194065317
y_0,0.06900100000000003,0.14826437018595795,0.029914136340368713,0.07086188779369113,0.15125426431531175,0.2530570312166114,0.1203921149753235
y_1,0.08512086723830425,0.3740162000922532,0.22867735843388282,0.40035075511663987,0.3403863196938621,0.3525226178359435,0.2968456864018143
z_0,0.30674584129014204,0.28184746664150306,0.15422500939562578,0.08462390236106798,0.04532139691980608,0.0814993541615815,0.15904382846162107
z_1,0.483226853018226,0.06121088903452432,0.02498589016053021,0.02430578266023853,0.007028637458339926,0.021985535041645576,0.10379059789558409
Mean per band,0.2042727971124694,0.21709759213317717,0.14813719629290836,0.15027863848609732,0.13867392793395125,0.14743216423325642,0.16764871936531003
