,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.5490010000000001,0.1643117678848693,0.48821688505392025,0.6507587358016014,0.741187343501154,0.5781683425778199,0.5286073458032274
x_1,0.008044123264939251,0.06647417370098169,0.25085652732280206,0.013882335531320011,0.025437670899825293,0.05435435489359064,0.06984153093557649
y_0,0.009001000000000028,0.01900100000000003,0.4103884469891506,0.4037050152049647,0.15847686973271824,0.012023445091758622,0.16876596283643205
y_1,0.26900100000000005,0.25900100000000004,0.04274882281774672,0.14859585883335974,0.049785190205685836,0.13095957594743235,0.15001524130070412
z_0,0.39900100000000005,0.6140899812901525,0.33850418308812336,0.060521282179474056,0.17612685076689338,0.25910898224022894,0.30789204659414543
z_1,0.04900100000000003,0.15900100000000003,0.081796009476299,0.21534199368675155,0.47768580658981874,0.43576129727668156,0.23643118450492517
Mean per band,0.21384152054415662,0.21364648714600057,0.268751812458007,0.24880087020624528,0.27144995528268256,0.24506266633791865,0.24359221866250177
