,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Prediction_0,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5,Prediction_6,Prediction_7,Prediction_8,Prediction_9,Prediction_10,Prediction_11,Prediction_12,Prediction_13,Prediction_14,Prediction_15,Prediction_16,Prediction_17,Prediction_18,Prediction_19,Prediction_20,Prediction_21,Prediction_22,Prediction_23,Prediction_24,MAE,MAE_std,MAE_perc,MAE_std_perc
T20,28.89201008244643,14.673663000208109,49.749250737002015,274.62319670490757,16.1033634157146,17.114056238127073,182.75757238179284,27.447981900587,181.2846238405577,15.832930810120573,12.919519770989865,15.750882776014413,118.99288742720384,90.14114263643556,177.30009304425423,,260.4882050035895,11.598478633798875,14.640804789433528,4.436266317143084,89.69909524825513,2.0848308639968476,127.65581863290906,190.48027312604583,,23.124140521363646,22.797322144294323,37.13600200605238,273.2076425800991,13.712872031098248,297.99695946732874,137.57466476369427,26.681524621619012,179.77495624958823,14.86035013372725,8.196485026153853,37.79795827942219,112.31826219160146,77.36392367255425,155.03061390615835,,18.426520232414504,12.073921749024695,32.2654954199343,1.5018429613889983,70.19232527667016,2.06129685048755,10.280096314614976,171.1762198827912,,36.844482362795496,73.61456244667073,104.7459055238299,329.9655032854223
T30,27.655590133652982,5.561913883720673,44.141780376453205,4.801534754526,16.1033634157146,5.59015994086392,124.31622445666937,14.7173980717167,0.6366027049866101,7.978174724095948,12.919519770989865,7.156811864780312,55.66396892232786,17.02067875416995,5.298315858820293,2.988726813909129,4.94401176573897,7.971032306119997,8.856823323609277,20.87333412522208,20.293552611190925,38.10100650093882,9.721714692647446,0.7156217561588545,13.414027015335176,22.405217097348526,12.816463863592345,34.09230681366781,4.247932052777937,13.712872031098248,3.714152539219592,102.03459024224192,13.603767749074676,2.8186869668530816,14.86035013372725,8.196485026153853,8.117160854375621,58.03695706342043,16.536961247569657,5.058591389993879,12.015841543903248,7.556275107560991,12.073921749024695,6.248688201623991,9.300514395801372,19.650821221761376,37.46895701890598,10.280096314614976,4.010170215372101,15.062189133215016,4.212517262525518,4.844202760697264,68.90867887750602,116.6683004858183
T60,22.665772320065944,12.90702572395551,17.108272957720956,16.813327292579665,12.767726633711804,13.06086618297239,19.24926930196736,13.29077794921221,26.124933989993874,34.01268368826458,12.428379587676307,14.303487941684507,16.53473205897237,16.0749957640938,19.115798105804018,25.927680582066955,19.27155462949361,34.91301557153666,13.435991110851791,16.661097487356773,16.820531402469502,16.777718278263883,18.185335492248218,25.34361704730514,33.55016531474649,22.37632685226256,20.13072673324909,17.247417527290295,16.779472582006566,15.376820914044556,13.989270280249729,19.324277453962356,13.357714388759195,19.48905095063649,27.33326299454978,12.51593856122842,13.748235462921125,16.531949375527038,16.05966223556322,18.743057123498726,24.785790230685283,17.57600286186016,27.722996006685108,13.29443305227575,15.548458839041254,16.74148708324688,16.194605671093445,16.550090063066822,24.065041804717026,32.59747084785203,1.660995662475025,2.389924835381142,8.029317257532771,12.222859544464166
EDT,4.645833333333333,6.333333333333333,4.645833333333333,8.020833333333332,6.833333333333334,4.854166666666666,4.645833333333333,6.854166666666666,8.020833333333332,6.854166666666666,4.875,4.645833333333333,4.645833333333333,4.645833333333333,8.020833333333332,8.020833333333332,8.020833333333332,6.854166666666666,4.645833333333333,4.645833333333333,4.645833333333333,4.645833333333333,6.979166666666666,8.020833333333332,8.020833333333332,4.645833333333333,6.333333333333333,4.645833333333333,8.020833333333332,6.333333333333333,6.333333333333333,4.645833333333333,6.854166666666666,8.020833333333332,6.333333333333333,6.333333333333333,4.875,4.645833333333333,4.645833333333333,8.020833333333332,8.020833333333332,7.833333333333333,6.333333333333333,4.854166666666666,4.645833333333333,4.645833333333333,4.645833333333333,6.854166666666666,8.020833333333332,8.020833333333332,0.20916666666666664,0.40792837061861187,3.8578808780454943,8.181645355661377
strenGth,0.6414098316656913,1.8790210373110305,0.4643184852982114,4.600015582158623,2.716569405681664,1.1597976826103071,0.3376568988831903,2.424155849485624,18.751296914808258,16.18914439390893,1.458017836302961,0.4922576820333031,0.4170410358377108,0.5253950570399626,14.962031017498441,26.141583470477535,23.322565258404353,13.316673043889313,0.5276679545742091,0.16184828209214075,0.4750580350582094,0.1630365905412754,9.047129978512666,23.083535272593238,26.766447936443587,0.7248375464123837,4.735630019725818,0.5064471244645063,4.489970365393226,4.174736762206116,3.201340547025268,0.3311930343018429,2.357455820367573,19.366281145080315,19.908127718894775,2.58094347141229,1.3984966625324429,0.3997371894747982,0.514256459969908,15.894144861747584,26.099852247988757,24.87303356610947,17.40753079403314,1.1258861177044217,0.2554508710508081,0.48079340323620845,0.15693519935960376,10.568357858624392,23.06204790707733,27.157323489485808,0.8923631486694638,1.1611601138592793,37.711301318108994,56.42761966280216
C80,51.48691456472045,68.08047217612611,56.12629770449062,60.411186126732346,65.29606683494983,66.62539718553792,53.92858793618067,60.01839389040795,56.97382168780195,48.28791441796458,64.68834111612532,59.74868672821241,62.308492100273234,55.25451497511444,58.13862821232675,58.4381175653236,59.116808942279164,48.2534153044913,59.44676231344375,58.79771355828175,56.71586538898563,57.367407040806896,60.646361328991176,58.75878192020181,51.37828432181454,51.523100341946574,67.01558332693055,56.30876865775252,60.31560348273641,65.19816653549582,66.30594401990882,53.83635427665038,60.09663832353928,57.35845532871043,52.16169634028329,64.65783457600205,60.17218085606576,62.53000771866354,55.215652546792356,58.69264460557776,58.289588659774566,60.88948094536746,52.45331582378499,59.72792409449114,58.88618041103094,56.54978482250086,57.4365900289622,61.350658666623765,58.68194693754026,51.53892343714786,0.6064614201834635,1.0816951492302591,1.1391541460061116,2.2218790535905755
Ts,5.166666666666667,5.333333333333333,5.0625,6.583333333333333,5.833333333333334,5.104166666666667,5.020833333333334,5.875,7.583333333333333,6.979166666666666,5.333333333333333,4.895833333333334,5.083333333333333,4.958333333333334,7.416666666666667,7.729166666666666,7.395833333333333,6.791666666666666,4.895833333333334,4.770833333333334,5.125,4.770833333333334,6.916666666666666,7.625,7.770833333333334,5.1875,5.833333333333334,5.0625,6.5625,5.979166666666666,5.583333333333333,5.0,5.854166666666666,7.375,6.604166666666667,5.5625,5.166666666666667,5.0625,4.9375,7.1875,7.666666666666666,7.020833333333333,6.520833333333333,5.083333333333333,4.791666666666666,5.104166666666667,4.770833333333334,6.75,7.5625,7.645833333333333,0.15416666666666654,0.15138251770487454,2.5599477305880867,2.688695013209721
