,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,8000hz_wall,16000hz_wall,Mean per wall
x_0,0.3977697229108692,0.12961030069084178,0.5052526910282953,0.5985625152537266,0.23481913608140081,0.5163773736954699,0.5096801334082963,0.5068968432483903,0.4248710895396613
x_1,0.24776045758568954,0.28207701420274633,0.2799262880354567,0.2676560443923023,0.2581502096914946,0.26050088373897895,0.24841599807868675,0.2465574064210766,0.26138053776830394
y_0,0.6843417543452207,0.759798263863465,0.738763851199715,0.7361830946590403,0.7435661869693163,0.7371682406746747,0.735067248699164,0.7344151354034446,0.7336629719767551
y_1,0.3941833809599358,0.30261752432847155,0.27829568779734815,0.008260803164069519,0.040777309317212684,0.13591907451999763,0.13165755935689094,0.13138323834493182,0.17788682222360727
z_0,0.7940930361398619,0.5793105928352793,0.44364341140945285,0.12387799653219411,0.25112915733920693,0.3644894000952561,0.3616634233320829,0.363685567523234,0.410236573150821
z_1,0.5078609370667487,0.6563372431530643,0.7382172701294466,0.7224097903549408,0.7741506593408174,0.8001711931581204,0.7977681577079936,0.8007155156467418,0.7247038458197342
Mean per band,0.5043348815013876,0.45162515651231133,0.49734986659995245,0.40949170739271223,0.3837654431232414,0.46910436098041625,0.46404208676385245,0.46394228443130325,0.4554569734131471
