,125hz_wall,250hz_wall,500hz_wall,1000hz_wall,2000hz_wall,4000hz_wall,Mean per wall
x_0,0.3091774891960953,0.22286430079353275,0.10217356037096437,0.17833636095411431,0.16311308961587045,0.055621814073045006,0.1718811025006037
x_1,0.4515955268193626,0.41758062314175903,0.2007655226641471,0.03611061086407319,0.02389093987731039,0.018027108489860222,0.19132838864275212
y_0,0.669006652871278,0.49872267922279084,0.26066428548698284,0.013754035772027828,0.029077890396554285,0.009965545843058643,0.24686518159878212
y_1,0.5903797037728739,0.2791268637517881,0.06357688929872884,0.0673782205527419,0.0665852655095115,0.06816365816995984,0.18920176684260068
z_0,0.23966267319753243,0.036232687514048734,0.06961605317484454,0.06919366625838075,0.027988060908438084,0.035816013289345694,0.07975152572376504
z_1,0.7901979215415889,0.6885146023412333,0.5149325453931428,0.415955303038721,0.47899691285329316,0.5052817278580478,0.5656465021710044
Mean per band,0.5083366612331218,0.3571736261275255,0.20195480939813507,0.13012136624000983,0.1316086931934963,0.11547931128721954,0.24077907791325132
